Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-02-14 09:30:00-05:00,44720.98828125,44720.98828125,44683.44140625,44685.1484375,0,0.0,0.0
2025-02-14 09:31:00-05:00,44686.55859375,44686.55859375,44642.3984375,44653.96875,3600776,0.0,0.0
2025-02-14 09:32:00-05:00,44661.73046875,44675.01171875,44653.828125,44675.01171875,2870894,0.0,0.0
2025-02-14 09:33:00-05:00,44673.19921875,44699.73046875,44672.46875,44692.0,2606045,0.0,0.0
2025-02-14 09:34:00-05:00,44690.48828125,44697.98828125,44677.078125,44683.140625,2578453,0.0,0.0
2025-02-14 09:35:00-05:00,44683.25,44683.25,44648.30078125,44648.76171875,2216998,0.0,0.0
2025-02-14 09:36:00-05:00,44649.6015625,44666.609375,44648.7890625,44666.609375,2115385,0.0,0.0
2025-02-14 09:37:00-05:00,44666.5703125,44679.671875,44662.73046875,44679.671875,2036200,0.0,0.0
2025-02-14 09:38:00-05:00,44681.69921875,44699.96875,44680.46875,44698.46875,2133282,0.0,0.0
2025-02-14 09:39:00-05:00,44698.51171875,44712.76171875,44695.75,44708.62890625,2465298,0.0,0.0
2025-02-14 09:40:00-05:00,44710.19140625,44726.359375,44710.19140625,44726.359375,2374901,0.0,0.0
2025-02-14 09:41:00-05:00,44727.75,44733.80078125,44721.80078125,44733.80078125,2521342,0.0,0.0
2025-02-14 09:42:00-05:00,44733.98828125,44735.48828125,44725.23828125,44729.109375,2251402,0.0,0.0
2025-02-14 09:43:00-05:00,44728.671875,44729.58984375,44712.05078125,44713.4609375,1694478,0.0,0.0
2025-02-14 09:44:00-05:00,44714.62890625,44718.80078125,44710.44140625,44715.4296875,1727725,0.0,0.0
2025-02-14 09:45:00-05:00,44715.2890625,44725.26953125,44711.828125,44715.26953125,1809328,0.0,0.0
2025-02-14 09:46:00-05:00,44715.12109375,44716.55859375,44699.3984375,44699.55078125,1738414,0.0,0.0
2025-02-14 09:47:00-05:00,44698.96875,44708.87109375,44684.80859375,44689.8203125,2745823,0.0,0.0
2025-02-14 09:48:00-05:00,44690.7890625,44700.609375,44686.328125,44698.359375,1971192,0.0,0.0
2025-02-14 09:49:00-05:00,44697.55078125,44708.53125,44691.359375,44708.328125,1333391,0.0,0.0
2025-02-14 09:50:00-05:00,44707.55859375,44719.23828125,44697.7890625,44716.6015625,1895598,0.0,0.0
2025-02-14 09:51:00-05:00,44714.671875,44717.87890625,44709.328125,44709.62109375,1524572,0.0,0.0
2025-02-14 09:52:00-05:00,44709.9609375,44713.890625,44707.390625,44711.37890625,1258864,0.0,0.0
2025-02-14 09:53:00-05:00,44710.98046875,44714.890625,44703.0703125,44714.37890625,1176476,0.0,0.0
2025-02-14 09:54:00-05:00,44713.41015625,44713.41015625,44693.671875,44699.08984375,1222337,0.0,0.0
2025-02-14 09:55:00-05:00,44698.7890625,44700.578125,44678.6796875,44692.25,1334601,0.0,0.0
2025-02-14 09:56:00-05:00,44696.76953125,44696.8515625,44684.1796875,44692.9609375,1768680,0.0,0.0
2025-02-14 09:57:00-05:00,44692.94921875,44694.30859375,44681.19140625,44694.30859375,1396261,0.0,0.0
2025-02-14 09:58:00-05:00,44693.1484375,44712.62109375,44692.80859375,44712.55859375,1291045,0.0,0.0
2025-02-14 09:59:00-05:00,44713.23828125,44718.48046875,44709.05859375,44718.48046875,1302029,0.0,0.0
2025-02-14 10:00:00-05:00,44720.4296875,44736.08984375,44720.4296875,44725.109375,1655555,0.0,0.0
2025-02-14 10:01:00-05:00,44724.08984375,44742.2890625,44721.25,44737.76953125,2025391,0.0,0.0
2025-02-14 10:02:00-05:00,44737.21875,44737.9296875,44708.48828125,44708.62109375,1457910,0.0,0.0
2025-02-14 10:03:00-05:00,44710.05859375,44721.078125,44708.359375,44719.58984375,1240321,0.0,0.0
2025-02-14 10:04:00-05:00,44719.21875,44732.80078125,44716.26953125,44732.80078125,1432645,0.0,0.0
2025-02-14 10:05:00-05:00,44733.26953125,44748.7890625,44732.6796875,44748.30078125,1787236,0.0,0.0
2025-02-14 10:06:00-05:00,44749.08984375,44754.87890625,44748.73046875,44750.37109375,1288811,0.0,0.0
2025-02-14 10:07:00-05:00,44749.62109375,44759.609375,44748.98828125,44758.73046875,1334051,0.0,0.0
2025-02-14 10:08:00-05:00,44757.171875,44760.69140625,44750.01953125,44758.3515625,1811515,0.0,0.0
2025-02-14 10:09:00-05:00,44757.37890625,44769.05078125,44757.37890625,44761.87890625,1258122,0.0,0.0
2025-02-14 10:10:00-05:00,44760.078125,44761.03125,44732.30859375,44734.390625,1893723,0.0,0.0
2025-02-14 10:11:00-05:00,44733.98828125,44736.1015625,44716.8203125,44716.8203125,1280488,0.0,0.0
2025-02-14 10:12:00-05:00,44715.6796875,44716.51171875,44707.94140625,44709.328125,1146668,0.0,0.0
2025-02-14 10:13:00-05:00,44708.55859375,44708.9609375,44692.55859375,44702.03125,1715463,0.0,0.0
2025-02-14 10:14:00-05:00,44702.109375,44709.078125,44699.0703125,44699.0703125,1432612,0.0,0.0
2025-02-14 10:15:00-05:00,44699.8515625,44704.26953125,44695.44140625,44702.51953125,1259769,0.0,0.0
2025-02-14 10:16:00-05:00,44701.171875,44726.51953125,44700.671875,44725.41015625,1502391,0.0,0.0
2025-02-14 10:17:00-05:00,44725.53125,44726.671875,44710.75,44713.3515625,1432292,0.0,0.0
2025-02-14 10:18:00-05:00,44713.7109375,44713.7109375,44688.91015625,44695.87109375,1141916,0.0,0.0
2025-02-14 10:19:00-05:00,44697.1015625,44701.01953125,44677.26171875,44686.6484375,1131481,0.0,0.0
2025-02-14 10:20:00-05:00,44686.1015625,44688.30078125,44678.01171875,44680.1796875,2314560,0.0,0.0
2025-02-14 10:21:00-05:00,44678.80859375,44680.37109375,44673.48046875,44673.828125,1429016,0.0,0.0
2025-02-14 10:22:00-05:00,44670.1015625,44671.0390625,44654.69921875,44658.08984375,1657383,0.0,0.0
2025-02-14 10:23:00-05:00,44657.5390625,44658.73046875,44633.94140625,44639.26953125,1523599,0.0,0.0
2025-02-14 10:24:00-05:00,44638.76171875,44661.01953125,44636.80078125,44654.9609375,1208756,0.0,0.0
2025-02-14 10:25:00-05:00,44655.16015625,44658.109375,44646.66015625,44647.328125,1530295,0.0,0.0
2025-02-14 10:26:00-05:00,44649.3984375,44653.3515625,44633.921875,44634.640625,1426913,0.0,0.0
2025-02-14 10:27:00-05:00,44633.890625,44651.94921875,44633.890625,44649.828125,2373272,0.0,0.0
2025-02-14 10:28:00-05:00,44649.01953125,44670.62890625,44647.9609375,44663.69921875,1614214,0.0,0.0
2025-02-14 10:29:00-05:00,44662.8515625,44662.8515625,44627.578125,44627.578125,1376066,0.0,0.0
2025-02-14 10:30:00-05:00,44628.66015625,44644.671875,44627.78125,44632.890625,1319483,0.0,0.0
2025-02-14 10:31:00-05:00,44632.73046875,44638.26953125,44631.12890625,44637.25,1234159,0.0,0.0
2025-02-14 10:32:00-05:00,44638.5390625,44641.55859375,44635.01953125,44640.21875,594442,0.0,0.0
2025-02-14 10:33:00-05:00,44644.94921875,44651.2109375,44644.94921875,44650.3984375,2399884,0.0,0.0
2025-02-14 10:34:00-05:00,44649.62890625,44664.7109375,44646.140625,44659.9296875,1199109,0.0,0.0
2025-02-14 10:35:00-05:00,44660.640625,44676.1484375,44660.640625,44676.1484375,1462285,0.0,0.0
2025-02-14 10:36:00-05:00,44674.140625,44675.98046875,44667.328125,44668.73828125,1247486,0.0,0.0
