Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-26 09:30:00-05:00,44614.890625,44630.66015625,44505.76953125,44526.1484375,23686364,0.0,0.0
2024-11-26 09:45:00-05:00,44527.30859375,44573.0390625,44511.66015625,44552.1015625,27769036,0.0,0.0
2024-11-26 10:00:00-05:00,44558.87109375,44565.62109375,44456.171875,44482.078125,22547454,0.0,0.0
2024-11-26 10:15:00-05:00,44481.5,44509.98046875,44429.30859375,44469.6484375,20954329,0.0,0.0
2024-11-26 10:30:00-05:00,44469.828125,44483.671875,44426.66015625,44481.87890625,16991716,0.0,0.0
2024-11-26 10:45:00-05:00,44480.890625,44513.91015625,44457.890625,44503.73828125,15552382,0.0,0.0
2024-11-26 11:00:00-05:00,44504.41015625,44544.75,44487.44140625,44505.62890625,13079506,0.0,0.0
2024-11-26 11:15:00-05:00,44505.26171875,44566.46875,44505.26171875,44564.5703125,12078873,0.0,0.0
2024-11-26 11:30:00-05:00,44565.12890625,44597.37109375,44551.87890625,44582.37890625,10028935,0.0,0.0
2024-11-26 11:45:00-05:00,44581.2109375,44630.96875,44579.3984375,44613.6015625,9988812,0.0,0.0
2024-11-26 12:00:00-05:00,44613.51171875,44616.21875,44570.390625,44605.6015625,8748028,0.0,0.0
2024-11-26 12:15:00-05:00,44604.5390625,44633.3515625,44592.9609375,44616.30859375,9226974,0.0,0.0
2024-11-26 12:30:00-05:00,44616.69140625,44659.73046875,44616.01953125,44654.21875,8042914,0.0,0.0
2024-11-26 12:45:00-05:00,44654.73046875,44694.76953125,44642.26953125,44686.73828125,7691792,0.0,0.0
2024-11-26 13:00:00-05:00,44688.4296875,44710.53125,44678.16015625,44706.171875,9162393,0.0,0.0
2024-11-26 13:15:00-05:00,44706.0703125,44725.96875,44697.48828125,44715.6796875,6887680,0.0,0.0
2024-11-26 13:30:00-05:00,44715.69921875,44734.73828125,44702.48046875,44730.859375,6975668,0.0,0.0
2024-11-26 13:45:00-05:00,44730.41015625,44756.21875,44724.94921875,44741.390625,7491766,0.0,0.0
2024-11-26 14:00:00-05:00,44741.5703125,44768.48828125,44704.75,44720.828125,8501579,0.0,0.0
2024-11-26 14:15:00-05:00,44720.71875,44753.78125,44689.16015625,44750.0,12427953,0.0,0.0
2024-11-26 14:30:00-05:00,44753.171875,44790.328125,44736.94140625,44782.58984375,9725144,0.0,0.0
2024-11-26 14:45:00-05:00,44782.80859375,44802.53125,44779.23828125,44784.19921875,7813129,0.0,0.0
2024-11-26 15:00:00-05:00,44783.890625,44843.328125,44781.01953125,44839.421875,10075017,0.0,0.0
2024-11-26 15:15:00-05:00,44841.12890625,44856.48828125,44828.171875,44831.94921875,10193521,0.0,0.0
2024-11-26 15:30:00-05:00,44831.859375,44862.05859375,44824.73828125,44860.140625,12506620,0.0,0.0
2024-11-26 15:45:00-05:00,44858.41015625,44903.01171875,44847.08984375,44851.26953125,38290759,0.0,0.0
2024-11-27 09:30:00-05:00,44837.75,45003.05859375,44837.75,44967.71875,19890848,0.0,0.0
2024-11-27 09:45:00-05:00,44962.828125,44964.19140625,44914.2890625,44927.7890625,22411518,0.0,0.0
2024-11-27 10:00:00-05:00,44931.08984375,44982.7890625,44906.2890625,44957.28125,22844600,0.0,0.0
2024-11-27 10:15:00-05:00,44957.171875,44990.44140625,44925.30859375,44934.8984375,21496039,0.0,0.0
2024-11-27 10:30:00-05:00,44936.4609375,44952.30078125,44879.578125,44942.08984375,18498183,0.0,0.0
2024-11-27 10:45:00-05:00,44941.16015625,44942.94140625,44873.76171875,44884.171875,13922194,0.0,0.0
2024-11-27 11:00:00-05:00,44882.859375,44910.21875,44857.94140625,44883.48046875,13028290,0.0,0.0
2024-11-27 11:15:00-05:00,44881.7109375,44887.171875,44826.26171875,44831.3203125,14977889,0.0,0.0
